ID,Parent_ID,Category
12218,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/Fans & Cooling Equipment
12223,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/Graphics Tablets
13815,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/Laptop Batteries
12216,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/Mice & Pointing Devices
12213,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/Networking Accessories
12220,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/PDA Accessories
12215,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/Scanner Accessories
12224,10886,/Computers & Consumer Electronics/Computers/Computer Accessories/Webcams
12203,10168,/Computers & Consumer Electronics/Computers/Computer Consulting
10883,10168,/Computers & Consumer Electronics/Computers/Computer Hardware
12188,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Components
13071,12188,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Components/Computer Processors
13312,13071,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Components/Computer Processors/Microprocessors
13074,12188,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Components/Ethernet Cards
13073,12188,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Components/Graphic & Video Cards
13072,12188,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Components/Motherboards
13075,12188,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Components/Sound Cards
12194,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices
13080,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/CD & DVD Storage Media
13081,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/Desktop Memory Cards & Devices
13078,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/External Hard Drives
13082,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/Flash Memory Devices & Memory Sticks
13077,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/Internal Hard Drives
13084,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/Laptop Memory Cards & Devices
13079,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/Memory Card Readers
13083,12194,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Memory & Storage Devices/Tape Back-Up Drives & Media
12185,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Monitors & Projectors
13067,12185,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Monitors & Projectors/CRT Monitors
13065,"1,21,85,11,339",/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Monitors & Projectors/Electronic Projectors
13066,12185,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Monitors & Projectors/LCD Monitors
12184,"1,08,83,13,418",/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Networking Devices
13063,12184,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Networking Devices/Ethernet Networking Devices
13311,13063,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Networking Devices/Ethernet Networking Devices/Network Hubs & Adapters
13059,"1,21,84,13,088",/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Networking Devices/Firewall & Spam Filter Hardware
13064,12184,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Networking Devices/Modems
13060,12184,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Networking Devices/Network Routers
13061,12184,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Networking Devices/Network Switches
12189,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Server Components
13076,"1,21,89,13,071",/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Server Components/Computer Server Processors
12195,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Servers
13087,12195,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Servers/Blade Servers
13085,12195,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Servers/Desktop Servers
13086,12195,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Servers/Rack-Mount Servers
12192,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Workstations
12186,"1,08,83,10,873","/Computers & Consumer Electronics/Computers/Computer Hardware/DVD & CD Drives, Burners & Recorders"
12193,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Desktop Computers
13851,"1,08,83,11,950",/Computers & Consumer Electronics/Computers/Computer Hardware/Gaming Computers
12187,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers
13070,12187,/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers/Netbooks & Ultra-Mobile PCs
13068,12187,/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers/Tablet PCs
13069,12187,/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers/Ultra-Thin Laptops
12190,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Scanners
12191,10883,/Computers & Consumer Electronics/Computers/Computer Hardware/Thin Clients
11057,10168,/Computers & Consumer Electronics/Computers/Computer Manufacturing
12196,"1,01,68,13,842",/Computers & Consumer Electronics/Computers/Computer Rentals
12201,10168,/Computers & Consumer Electronics/Computers/Computer Repair
13090,12201,/Computers & Consumer Electronics/Computers/Computer Repair/Data Recovery
13091,12201,/Computers & Consumer Electronics/Computers/Computer Repair/Motherboard Repair
12202,10168,/Computers & Consumer Electronics/Computers/Computer Tech Support
12156,10168,/Computers & Consumer Electronics/Computers/Hosted Data Storage
10885,10168,/Computers & Consumer Electronics/Computers/Software
12209,10885,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software
10537,"1,22,09,11,093",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Accounting & Financial Software
13744,"1,05,37,11,269",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Accounting & Financial Software/Time Management & Time Tracking Software
11289,"1,22,09,10,282",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Building & Construction Software
10296,"1,22,09,10,276",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software
11274,10296,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Business Intelligence Software
11272,10296,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Content & Knowledge Management Software
11265,"1,02,96,11,092",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Customer Service & Support Software
11271,10296,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Data Management Software
11266,"1,02,96,11,099",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Facilities Management Software
11269,"1,02,96,11,084",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Human Resources Software
11264,10296,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Process Management Software
11268,10296,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Procurement & Purchasing Software
11270,10296,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software
12579,11270,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software/Collaboration Software
12578,11270,/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software/Enterprise Resource Planning Software
12581,"11,27,01,11,81,11,095",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software/Inventory & Asset Management Software
11273,"1,02,96,11,088",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Sales & Marketing Software
11267,"1,02,96,11,097",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Supply Chain Management Software
12554,"1,22,09,11,250",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Chemical Software
11221,"12,20,91,02,90,13,854",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/E-Commerce & Retail Software
11258,"1,22,09,10,295",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Energy & Utility Software
10155,"1,22,09,10,163",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Legal Software
13107,"1,22,09,10,090",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Medical Software
13108,"1,22,09,10,033",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Real Estate Software & Tools
11251,"1,22,09,10,294",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Scientific Software
13817,"1,22,09,13,432",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Translation Software
13106,"1,22,09,10,003",/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Virtual Tour Software
13789,"1,08,85,11,313",/Computers & Consumer Electronics/Computers/Software/Computer Monitoring & Spy Software
12207,10885,/Computers & Consumer Electronics/Computers/Software/Device Drivers
13103,12207,/Computers & Consumer Electronics/Computers/Software/Device Drivers/CD-ROM Drivers
13102,12207,/Computers & Consumer Electronics/Computers/Software/Device Drivers/DVD-ROM Drivers
13101,12207,/Computers & Consumer Electronics/Computers/Software/Device Drivers/Printer Drivers
13602,"1,08,85,10,273",/Computers & Consumer Electronics/Computers/Software/Drafting & Design Software
12206,"1,08,85,10,141",/Computers & Consumer Electronics/Computers/Software/Educational Software
13816,10885,/Computers & Consumer Electronics/Computers/Software/Freeware & Shareware
11368,"10,88,51,33,88,10,273",/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software
12703,11368,/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Audio & Music Software
12700,11368,/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Desktop Publishing Software
13440,11368,/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Digital Media Players
12704,"1,13,68,13,602",/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Font Design Software
12701,11368,/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Photo Software
12705,11368,/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Video Software
12702,"1,13,68,13,602",/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Web Design Software
12204,"1,08,85,13,418",/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies
13597,"1,22,04,13,388",/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Clip Art & Animated GIFs
13095,12204,/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Management Software
13092,"1,22,04,13,088",/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Security Software
13313,13092,/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Security Software/Anti-Spam Software
13314,13092,/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Security Software/Anti-Virus Software
